recoeff,recoeff_error,hodoeff,hodoeff_error
0.5701860029419653,0.007683498512350217,0.9535308165760443,0.01676132213353173
0.8471770775994588,0.014849713475035685,0.9396972094395988,0.038110684886403054
0.8352194992222671,0.014888137232855696,0.9639460959578912,0.015233594257936599
0.6079167082606669,0.00627045844465192,0.9379429158405721,0.02639618772393286
0.7755274407058258,0.01340202694590417,0.9489756585987181,0.020676979184437665
0.8069327916494423,0.011505275495998932,0.9687165699334198,0.0052781787017638715
0.8236933029586319,0.01577458487451336,0.9742857269101495,0.00867766488176604
0.5488739217163402,0.0058778100326448675,0.9595924148866835,0.01568026438248418
0.6707621954452876,0.009096154957527665,0.9871632158678378,0.003257412166635989
0.7423220923182335,0.008930714557027547,0.8491958863162546,0.043481914109419276
0.6925668854661843,0.00746849396174719,0.9726163792587795,0.009165340852455777
0.5346658675659235,0.006175956670579391,0.9679095444266662,0.005621379343161215
0.8842323239643263,0.032768669097002885,0.9694678538078029,0.010178571886202241
0.7330983844327912,0.01044865574670934,0.9662774339936754,0.008044838799232203
0.5104072354981537,0.007179564801982864,0.9766292185721285,0.009643841407061518
0.6627017437482171,0.007524116272524276,0.9664626087590609,0.008392666771292022
0.3486306159043597,0.010403520985082541,0.9433080057467894,0.03721416984117352
0.5204578134155068,0.0075941597353400125,0.9346778662913352,0.01735564228938564
0.7155166424050217,0.008694933964590226,0.9562199884674563,0.009917392213241217
0.7570800249349412,0.00918578282310941,0.8718126055003084,0.12508494151060465
0.7349431260098797,0.010064942535190623,0.9782921267720873,0.004839808864866518
0.8236933029586319,0.01577458487451336,0.9575008777857714,0.025668616060966102
0.8758752657047191,0.024699021899773757,0.9775536861904318,0.004379137606378211
0.8048377277357935,0.011171635926680005,0.9720788388439359,0.0070095522657370865
0.6833869826906493,0.008258245054179113,0.9616438294532128,0.0127920318952235
0.3408260322547743,0.011489027828909421,0.8741758420929537,0.04763507130632139
0.6879769340784168,0.007780421834256732,0.9788553255734505,0.0032064612968462055
0.6244141165118061,0.00778138789056772,0.9798129107031528,0.006065673326125283
0.6787970313028818,0.008875209542559484,0.9749015477482691,0.00711890452332685
0.8840279144384897,0.02549012336149386,0.9652128943437951,0.006416335129765149
0.5725540119670348,0.007998136117614352,0.9355750375694166,0.018116166866659747
0.7201065937927891,0.009396160298104833,0.9745672725597214,0.004315332510891379
0.8027426638221449,0.010899238097070404,0.9638992893199775,0.007587592235691077
0.7017467882417192,0.00741529062901217,0.9683424799466618,0.007472442093474079
0.7460115754724105,0.008657304950819615,0.9509479289049048,0.011555354957758225
0.6902719097723006,0.007602190295475397,0.9360334923148902,0.012038470459986062
0.744166833895322,0.008766772399627101,0.9701144813718393,0.012368767094280482
0.537033876590993,0.0060362965798701086,0.9050534477017091,0.048766078860211046
0.7776018968583606,0.012955675268782288,0.9761379034090039,0.0054342093557406615
0.8257883668722805,0.016443483631328783,0.9730391149735614,0.005559498524647773
0.768148474397472,0.011383852573809436,0.9634243494909892,0.009017463402788197
0.8782667813801573,0.025836019888921,0.9617422757439142,0.009376466569863058
0.31342807401189193,0.01377413588577213,0.9535884648525086,0.021070370039379845
0.7423220923182335,0.008930714557027547,0.9538147055502975,0.015760500457014666
0.5796354369729996,0.007683733996737639,0.9777798163275778,0.006789906706496725
0.6723742857847016,0.009469858639759151,0.940615092079621,0.037345920833028394
0.7796969607720092,0.012458543193532661,0.9618799749618342,0.015220969060609872
0.5465059126912708,0.005834467961074882,0.961327130492581,0.01559370666198259
0.7644589912432951,0.010514036112984671,0.9502339344198231,0.016733022988061754
0.7132216667111378,0.008387434524133416,0.9658634073386241,0.016523508188152854
0.5085961132917483,0.006915804482281056,0.9498731820149185,0.021350511918903015
0.6562533823905607,0.006781300236582874,0.8921423460057655,0.04670210232910516
0.5914193000095276,0.006496774083757972,0.9767614863864311,0.004452283678942534
0.6925668854661843,0.00746849396174719,0.9797302473430529,0.005103577748096204
0.4151186797016111,0.00716409182471311,0.9541117064221453,0.01492349149175167
0.30465189492555844,0.022688893873065615,0.9620772469791569,0.015606616628820662
0.5843489821876108,0.007129537731885767,0.9584485807220806,0.015679243976272437
0.6971568368539518,0.007343631648435252,0.946474545049066,0.03728765016824923
0.8840790168199488,0.0255526322987109,0.9733118134834939,0.005449746366545725
0.7312536428557028,0.01086460954138055,0.971377051871096,0.003105087287714273
0.694861861160068,0.007381753058933953,0.8643475459412209,0.04745120896801929
0.6401324789964198,0.007705974033388853,0.9583001994442352,0.015257763689072073
0.8328279835468287,0.015278171095948383,0.927272339060059,0.027251932590417548
0.7460115754724105,0.008657304950819615,0.9295541877070765,0.026814578174903365
0.7040417639356029,0.007523662464033888,0.9477023004162479,0.01546070926080475
0.4723736691636412,0.008294339448746819,0.9489696430450537,0.037520050082426495
0.8495685932748972,0.015225728753459062,0.9553641302610458,0.037566111524364
0.7922673442539014,0.010584939861505657,0.9656686529277037,0.006470899962703999
0.8843345287272445,0.0411956561892164,0.9606299288361642,0.007727274973387026
0.7901722803402527,0.010740206439513728,0.9626360644238742,0.01564236138136904
0.8215982390449831,0.01512748355714073,0.9549636974689416,0.01536568521972008
0.8639176873275273,0.01950480061983124,0.9775664552630383,0.004334560799155498
0.8710922343538423,0.0225091660172708,0.8461660005042925,0.043101139375683446
0.7367878675869681,0.00971728997493639,0.9494293053402055,0.021342887834500595
0.39281954070663583,0.0066920581727098446,0.9266568840202513,0.03814697713606853
0.7755274407058258,0.01340202694590417,0.9466920356271167,0.016155241766975935
0.8132179833903883,0.012821554109927896,0.962115560693098,0.014946762511951144
0.7644589912432951,0.010514036112984671,0.9745672725597214,0.004315332510891379
0.6546412920511466,0.0066900421911454105,0.9554137908432769,0.015232948661767136
0.7943624081675501,0.01050160588476354,0.9735674553373425,0.007250838109720642
0.5796354369729996,0.007683733996737639,0.9544701052941161,0.011819265067525175
0.5961328452241388,0.0062386873879289205,0.9150507556069417,0.029861782097526112
0.7817920246856579,0.012005620855207387,0.9778931311635521,0.004751438698887783
0.8841556703921376,0.028040095420385578,0.9759670847801996,0.0023988067693987377
0.7796969607720092,0.012458543193532661,0.9791223628640857,0.004933385754454998
0.8844622846808924,0.05349555664242157,0.952103715998563,0.03747449683651262
0.5251938314656457,0.007027879905014876,0.9459325171098985,0.01085605358936495
0.788077216426604,0.010964350123648115,0.9476608109892777,0.010320034901722551
0.6723742857847016,0.009469858639759151,0.9360791803548406,0.017112521989320558
0.8734837500292807,0.02358875211839213,0.8491429087717207,0.12222568156895758
0.7964574720811988,0.01049191866271363,0.9630107837386982,0.01661758667593548
0.8006475999084962,0.010692763426442384,0.9727562509002722,0.004894430523945677
0.8844367334901628,0.05093685323853425,0.9846023702583714,0.0022403122537166115
0.34504993125175265,0.011299289020844677,0.9773988560899,0.00435937004892726
0.809027855563091,0.011895004664911614,0.954426295853707,0.01543207535185587
0.3486306159043597,0.010403520985082541,0.9496362948911925,0.020374491243944602
0.3224633604694619,0.014765504969657423,0.9720157047504233,0.005690222662551294
0.7589247665120297,0.009456701383463032,0.9197958054756538,0.021721912639336986
0.8447855619240205,0.014596264902366856,0.9635018243939439,0.01522937017347776
0.6481929306934903,0.00674892660117928,0.9421997271493245,0.028506944814901986
0.6627017437482171,0.007524116272524276,0.9544138605269881,0.009972693243823556
0.7086317153233704,0.007875514877637123,0.9714317841950435,0.009079551640918797
0.6902719097723006,0.007602190295475397,0.9836282078871661,0.0043805773073438995
0.6244141165118061,0.00778138789056772,0.9728316082378591,0.003729991644689755
0.8663092030029657,0.020461343190300792,0.9715505335374177,0.007264476860844316
0.6578654727299748,0.0069127623425575295,0.8893558337515911,0.0480868157993631
0.8280449521959521,0.016385714185244444,0.9461489602340322,0.0203551926052104
0.883951260866301,0.02781158818817319,0.9593543029642344,0.009223825637587325
0.729286496568324,0.011062594113795638,0.9485193873091259,0.026032871876681286
0.5961328452241388,0.0062386873879289205,0.9646691077028543,0.01650833174410713
0.6787970313028818,0.008875209542559484,0.9490134825916771,0.009990101381912923
0.5394018856160624,0.00593076316851245,0.8529085349853647,0.043451831228144715
0.7201065937927891,0.009396160298104833,0.9662928572228556,0.015000907782178668
0.747856317049499,0.008604391588774338,0.9424203777132066,0.016745978350576188
0.5488739217163402,0.0058778100326448675,0.9665205792875893,0.01613957326068409
0.7570800249349412,0.00918578282310941,0.983818362377497,0.00293001235033391
0.8758752657047191,0.024699021899773757,0.9728363820247117,0.005680360828505824
0.8027426638221449,0.010899238097070404,0.951082136880031,0.009979653991799474
0.8257883668722805,0.016443483631328783,0.9556365386824682,0.017200153363092715
0.4151186797016111,0.00716409182471311,0.9484188755333688,0.010321209813649375
0.6465808403540761,0.0068682640835860675,0.9754323150289353,0.005933491955077344
0.6401324789964198,0.007705974033388853,0.9650214531568747,0.015220401050101322
0.6578654727299748,0.0069127623425575295,0.9843321110379882,0.003620219541758552
0.60084639043875,0.0061321619213519415,0.986169880435621,0.002717080408186273
0.5819922095803052,0.007395194917440964,0.9614765906537319,0.015642727285169657
0.6833869826906493,0.008258245054179113,0.9368486130333765,0.017371058160552524
0.8843089775365149,0.0389301064345675,0.8175755618744042,0.05267671192288626
0.5140294799109644,0.007768108912049212,0.9038113435799473,0.04856669098378021
0.8447855619240205,0.014596264902366856,0.9840356578913694,0.003457709853082928
0.8843089775365149,0.0389301064345675,0.9681218784629291,0.006720874576128835
0.7178116180989054,0.009032245944333937,0.97720568145297,0.004649894256696518
0.7497010586265874,0.008609075160045814,0.9639148636828831,0.005395103631412527
0.41800427169930754,0.006918534799522605,0.9804025894844739,0.006497396685441585
0.8195031751313344,0.014505097254372006,0.9704913602164259,0.014434446197926477
0.6627017437482171,0.007524116272524276,0.9711962614795566,0.009162761354445478
0.744166833895322,0.008766772399627101,0.9171901607046656,0.04733538896355319
0.6994518125478355,0.00735488577417158,0.968158351124342,0.006896557873992483
0.8842067727735967,0.03099682082349177,0.9292110961442903,0.019008081393656607
0.6433566596752479,0.007220511049040247,0.9811447457556914,0.0024321065365017
0.729286496568324,0.011062594113795638,0.965200225559205,0.008319589926328395
0.8843089775365149,0.0389301064345675,0.963722420417198,0.016616854971115907
0.7423220923182335,0.008930714557027547,0.9639014715791504,0.0165177369598577
0.8840534656292193,0.025352976888525936,0.9619307586771294,0.015361166117488743
0.8519601089503356,0.015715515468791574,0.9463199445393636,0.03728433362382599
0.5488739217163402,0.0058778100326448675,0.967239987523018,0.016148367019501102
0.563081975866757,0.006847619442902711,0.9303991283046937,0.0174554941163437
0.7201065937927891,0.009396160298104833,0.9663248808715703,0.004904778883312887
0.7330983844327912,0.01044865574670934,0.9608497251025053,0.015692353570423274
0.3961546592306628,0.006968640170721761,0.9689392289060802,0.0073204240285886565
0.4886737690212894,0.0060738322149832226,0.9667031225910817,0.007346528305154358
0.7796969607720092,0.012458543193532661,0.9651470038904179,0.016522442777379947
0.8304364678713905,0.01578081678502304,0.9407748632710501,0.02038688361098064
0.5819922095803052,0.007395194917440964,0.9371400675553083,0.017123543729911615
0.5937760726168332,0.006349686336764097,0.9247390331453015,0.029156572662418518
0.6546412920511466,0.0066900421911454105,0.934047362205613,0.02729817767951457
0.7423220923182335,0.008930714557027547,0.9514925977640456,0.010328777976036813
0.8328279835468287,0.015278171095948383,0.9521109661547326,0.008604763660584856
0.7570800249349412,0.00918578282310941,0.9545485161183263,0.010447311980545704
0.809027855563091,0.011895004664911614,0.9397345129017814,0.01679315063925418
0.8215982390449831,0.01512748355714073,0.974815510258129,0.006667256556360421
0.7178116180989054,0.009032245944333937,0.957807101098942,0.009032636667388676
0.5158406021173697,0.008088453639869183,0.9623488025982696,0.014887282660180556
0.7086317153233704,0.007875514877637123,0.9551146972498877,0.015239281978253753
0.577278664365694,0.007992677215264872,0.9699050273176792,0.008170036695964633
0.44974578367396834,0.006451514570443911,0.9764499988498314,0.0059059929678382545
0.7699932159745604,0.011857768077764988,0.986630087330674,0.002045546831354456
0.6971568368539518,0.007343631648435252,0.929170529956652,0.026635988615514593
0.644968750014662,0.00702630590725174,0.9594648661105886,0.015229647543301009
0.7607695080891181,0.009771069078433224,0.8511615334009287,0.04325909244758375
0.39504295305598713,0.0067072590470853505,0.9609021440641707,0.015199931994795399
0.8840023632477602,0.02595873404107483,0.9601845359071915,0.011342850819154985
0.884360079917974,0.04354018285297537,0.9562087782670449,0.015360040658122812
0.33898976507624307,0.010705676023151514,0.9736754087603945,0.006851485413750797
0.30465189492555844,0.022688893873065615,0.9700818245668754,0.006807226571704469
0.6723742857847016,0.009469858639759151,0.8748831832247581,0.04612495188460088
0.7017467882417192,0.00741529062901217,0.9824098060426248,0.004207124338453973
0.8447855619240205,0.014596264902366856,0.9716890226310677,0.004689298363012376
0.8843089775365149,0.0389301064345675,0.9817420887607581,0.005216116759326356
0.7132216667111378,0.008387434524133416,0.9744869651570461,0.005758158351964185
0.8352194992222671,0.014888137232855696,0.9668962660803717,0.00819158671417529
0.37369540847260896,0.007959574658136246,0.9740432361259296,0.005188355381783173
0.4922960134341001,0.005898700386557882,0.9544279415132035,0.015958926089017934
0.8842323239643263,0.032768669097002885,0.9641778891746063,0.016517074893793154
0.7796969607720092,0.012458543193532661,0.9330219117935771,0.017128617351790918
0.6369082983175915,0.008301314323872535,0.9695919774108861,0.006081522290015914
0.7985525359948474,0.010556080952227794,0.9788455316134349,0.003944071333180043
0.8840790168199488,0.0255526322987109,0.9641676940385139,0.01611909184128121
0.5204578134155068,0.0075941597353400125,0.9113260124909435,0.03478095809785594
0.6594775630693889,0.0070821900170295665,0.9655366961183285,0.016117369284816604
0.3522113005569667,0.009594265764002657,0.9768195951713241,0.006010669640498827
0.5937760726168332,0.006349686336764097,0.9461338490450736,0.01764622898202273
0.39281954070663583,0.0066920581727098446,0.9794461414664061,0.00447296683929688
0.5654499848918264,0.007106054089911928,0.9493098362178268,0.011197076083771462
0.7386326091640566,0.009409695827930444,0.9644739652210051,0.01491881644230502
0.6433566596752479,0.007220511049040247,0.9652316992444625,0.014945745833642894
0.8215982390449831,0.01512748355714073,0.955588768168794,0.009891793591549276
0.8840534656292193,0.025352976888525936,0.9573426153396134,0.017002537690010137
0.5322978585408541,0.006347491232853447,0.9748211602427358,0.007348582772183805
0.8615261716520889,0.018602519019749273,0.9590631099418218,0.015237243383965118
0.5654499848918264,0.007106054089911928,0.9553347520728286,0.025628114159896784
0.8400025305731438,0.014479717555839197,0.9448734430660307,0.03739949225369265
0.5937760726168332,0.006349686336764097,0.9806963236575529,0.005223025612113892
0.7224015694866728,0.009783708974352148,0.9557296250782196,0.008829570050754434
0.6643138340876312,0.007790770417294055,0.9533316401210836,0.010248602613785664
0.7497010586265874,0.008609075160045814,0.9349335891731143,0.02832576970077238
0.8195031751313344,0.014505097254372006,0.9722721379679509,0.006646447492184722
0.7922673442539014,0.010584939861505657,0.9766768096105763,0.0050286117666418035
0.8591346559766506,0.017762769072798345,0.9554110453681075,0.013440637915779178
0.3978222184926763,0.007633141897651405,0.9764841622783377,0.00421354842290109
0.8734837500292807,0.02358875211839213,0.9800548060524225,0.005728126772706149
0.7922673442539014,0.010584939861505657,0.971938151857246,0.00920337266749747
0.5867057547949164,0.006889409941565123,0.9347292083237757,0.017356601931939376
0.4904848912276948,0.005967921818247904,0.9690404060599006,0.006340797755093909
0.6578654727299748,0.0069127623425575295,0.9565342573358112,0.009017209116153288
0.6675380147664594,0.008400970509406108,0.8173103502919332,0.052608447107231275
0.6707621954452876,0.009096154957527665,0.9439178202845278,0.028516893770817123
0.8843345287272445,0.0411956561892164,0.9869776793192565,0.004419706847463732
0.8069327916494423,0.011505275495998932,0.9740558107947002,0.004463553594398164
0.6659259244270452,0.00808398191698454,0.9798245576962442,0.0029993740430804263
0.5140294799109644,0.007768108912049212,0.9646836446428343,0.014923947746787979
0.7178116180989054,0.009032245944333937,0.9765276972582618,0.009641151927461393
0.6385203886570057,0.007991338228994107,0.96137959214229,0.008356728165849696
0.3900402752699466,0.007586301506496198,0.9528308055679672,0.016158987958260252
0.7796969607720092,0.012458543193532661,0.9783276711416921,0.002882352160385232
0.4093474957062182,0.007725646215466346,0.9706352530837844,0.009859150276812102
0.3994897777546898,0.008554351903181615,0.9488329666410578,0.009582829334391764
0.5961328452241388,0.0062386873879289205,0.9875207526388674,0.0023576257270746517
0.7552352833578527,0.008962254514771083,0.9759734755649818,0.004840254988990115
0.8236933029586319,0.01577458487451336,0.971256119511485,0.005950937213689514
0.8471770775994588,0.014849713475035685,0.8034692233141079,0.06552628080824001
0.788077216426604,0.010964350123648115,0.9768596597330963,0.003561833467628119
0.8328279835468287,0.015278171095948383,0.9506158279852686,0.011208640499687837
0.7626142496662066,0.010124839540056848,0.9665205792875893,0.01613957326068409
0.6578654727299748,0.0069127623425575295,0.9805279190070408,0.0049188816014288945
0.7224015694866728,0.009783708974352148,0.9529361987008415,0.015765919125416507
0.8615261716520889,0.018602519019749273,0.9729204161707854,0.006910996380987367
0.4741847913700466,0.007964635498603977,0.9389282170430753,0.025755903227038225
0.6742070799151144,0.009604538670200368,0.9775293644405965,0.0049810713211477665
0.8615261716520889,0.018602519019749273,0.9488329666410578,0.009582829334391764
0.8495685932748972,0.015225728753459062,0.9593867163528756,0.014906396324248802
0.7423220923182335,0.008930714557027547,0.9832741870509658,0.004504299802820784
0.6546412920511466,0.0066900421911454105,0.9425328101284632,0.03821239740210225
0.7776018968583606,0.012955675268782288,0.9755746684478249,0.007343339922316801
0.38726100983325745,0.009208160528692515,0.962819507802609,0.010386754151472796
0.6675380147664594,0.008400970509406108,0.9614193597998857,0.009797695942968119
0.6723742857847016,0.009469858639759151,0.93810232793336,0.032157279382676415
0.6925668854661843,0.00746849396174719,0.9348124773212627,0.026701470603043433
0.3701147238200019,0.007745574294940986,0.9404454390335079,0.03758390839767209
0.41800427169930754,0.006918534799522605,0.9835199371203331,0.0023671648989212566
0.7755274407058258,0.01340202694590417,0.9456138840604105,0.01677870371303081
0.661089653408803,0.007286935542227219,0.9788045789417961,0.005201687013733534
0.6691501051058735,0.008739149231608217,0.987976940712998,0.0023889519447556663
0.4959182578469108,0.005874826312310664,0.9747134573499446,0.0046173586961877
0.7040417639356029,0.007523662464033888,0.9551184444610991,0.008571831480135744
0.8352194992222671,0.014888137232855696,0.9733799354157119,0.005121240695051805
0.7040417639356029,0.007523662464033888,0.979215738901149,0.008176435896256573
0.8841045680106785,0.02608135598148904,0.9558196756962488,0.009900469250543295
0.7570800249349412,0.00918578282310941,0.9759616091837253,0.00678096908898265
0.8006475999084962,0.010692763426442384,0.9637448330083856,0.008930208338397489
0.7460115754724105,0.008657304950819615,0.8994180470327082,0.04823959622214722
0.7943624081675501,0.01050160588476354,0.9614765906537319,0.015642727285169657
0.6267708891191117,0.008096424516475631,0.9544200551412322,0.008538108254240123
0.7460115754724105,0.008657304950819615,0.9731064399581507,0.004646374093960952
0.5937760726168332,0.006349686336764097,0.9026320801377419,0.048392723477500496
0.8027426638221449,0.010899238097070404,0.9801873296032957,0.004308999467968329
0.8806582970555957,0.026996369185292367,0.9500918258611567,0.021339525795058226
0.6401324789964198,0.007705974033388853,0.9716565914293833,0.007345612639438225
0.48686264681488406,0.006214556065522622,0.9461894608913883,0.020653931783076417
0.6369082983175915,0.008301314323872535,0.9773990492740344,0.004393091725326318
0.7626142496662066,0.010124839540056848,0.9611850435911791,0.01489568957094447
0.8844367334901628,0.05093685323853425,0.9433626535471938,0.031093498943370827
0.7570800249349412,0.00918578282310941,0.9075623162753877,0.04842599652107323
0.8304364678713905,0.01578081678502304,0.9547950735657968,0.009968047587250494
