recoeff,recoeff_error,hodoeff,hodoeff_error
0.6055599356533613,0.006185033711429173,0.9575412249043305,0.009874997295599073
0.7817920246856579,0.012005620855207387,0.9750020492167478,0.008655255278259935
0.4237754556947004,0.006511157342820842,0.9791378678339554,0.006633044234717839
0.7736826991287373,0.012869257057201058,0.9473681578417251,0.010424532571233672
0.6691501051058735,0.008739149231608217,0.9800017558148686,0.003321100537282393
0.5914193000095276,0.006496774083757972,0.9298565590112688,0.02604185428650844
0.6994518125478355,0.00735488577417158,0.9641778891746063,0.016517074893793154
0.3701147238200019,0.007745574294940986,0.9566342705072276,0.01180790629168764
0.8567431403012122,0.016994822769880624,0.9799022894073274,0.0046950374172128485
0.4641737436624505,0.007619281250025207,0.9031931783735946,0.04875936135608709
0.6032031630460557,0.006138639554986054,0.9461894608913883,0.020653931783076417

average recoeff,0.6217332821504921
propagated recoeff_error (without correlations),0.002885747154361755
propagated recoeff_error (with correlations),0.0047297143991568615
average hodoeff,0.9562731548160944
propagated hodoeff_error,0.005928394388062538
total_eff = average recoeff (with correlations) * average hodoeff,0.594546847176216
total_eff_error = propagated error of total_eff,0.005834580247634991
