Mass Bin,Mass Center,LD2 Mass Bin Average,N_LD2_total,N_LD2_mixed,N_LH2_total,N_LH2_mixed,N_flask_total,N_flask_mixed,eps_LH2,eps_LD2,eps_flask,Corrected Total Mass LD2 (num),Corrected Yield LD2 (denom)
"[3.90, 4.2)",4.05,4.035987624948731,818,97,692,80,17,2,0.6980081906599038,0.6768784114706579,0.6893667330435291,4050.4796351186515,1003.5906973748721
"[4.20, 4.5)",4.35,4.350039933516396,493,50,398,40,4,1,0.68971962456651,0.6854078194667501,0.6989121194335203,2737.1934672333637,629.2341010811657
"[4.50, 4.8)",4.65,4.639158337655643,331,21,309,14,5,0,0.7020599715425689,0.6767213442051145,0.6621390758024738,2018.3084837344247,435.0591932489113
"[4.80, 5.1)",4.949999999999999,4.932742761428862,228,7,190,6,4,0,0.7057516039679426,0.6555617787422163,0.6541952276306968,1576.5176495541684,319.6026482227304
"[5.10, 5.4)",5.25,5.235434268319911,138,1,152,5,5,0,0.6964389993042599,0.6658151810761637,0.5815556841304382,959.9699995050735,183.3601474693206
"[5.40, 5.7)",5.550000000000001,5.544037610603793,100,1,98,1,0,0,0.6883496741747046,0.6540927913018021,0.0,827.9510688959233,149.34081026296508
"[5.70, 6.0)",5.85,5.830340550636458,66,0,52,2,0,0,0.6860694345868456,0.6784921960318716,0.0,561.0711197141748,96.23299271136513
"[6.00, 6.3)",6.15,6.1013767141063475,40,0,42,1,1,0,0.6822090226303843,0.7218680536174901,0.7821180723149224,315.257710861486,51.669930514634835
"[6.30, 6.6)",6.449999999999999,6.440265510033695,19,0,24,0,1,0,0.6512475565244671,0.6971152874943569,0.7596075830661488,153.02136925432208,23.76010259451578
"[6.60, 6.9)",6.75,6.756419416195906,12,0,12,0,0,0,0.6680315417478203,0.6362772192456274,0.0,125.68959551079395,18.602988915919234
"[6.90, 7.5)",7.2,7.207497506292966,7,0,18,1,0,0,0.7129629779647826,0.6572246828104279,0.0,74.30992912090521,10.31008738553488
"[7.50, 8.8)",8.15,7.801945502353445,8,0,5,0,0,0,0.6403279463358367,0.7174371099894181,0.0,86.12732082250304,11.039210770765171
"[8.80, 10.0)",9.4,9.4,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
